time,data
2024/12/16 19:11:52.245996263,0.0020542236183019574
2024/12/16 19:11:52.846836241,0.0020542236183019574
2024/12/16 19:11:54.746381957,0.1959729331860067
2024/12/16 19:12:21.748146116,0.1936448130852645
2024/12/16 19:12:22.748706633,0.1936448130852645
2024/12/16 19:12:23.47183336,0.1936448130852645
2024/12/16 19:12:24.143225636,0.1936448130852644
2024/12/16 19:12:24.246349665,0.19328167401284135
2024/12/16 19:12:24.346865132,0.192931182934903
2024/12/16 19:12:24.446846007,0.19258416059931258
2024/12/16 19:12:24.545924638,0.1922562328757116
2024/12/16 19:12:24.647352951,0.1919269033986524
2024/12/16 19:12:24.747262322,0.19159611195085538
2024/12/16 19:12:24.850159464,0.1912586104035339
2024/12/16 19:12:24.948533515,0.19087470382012306
2024/12/16 19:12:25.48023511,0.190488751864883
2024/12/16 19:12:25.146911657,0.1901009234624378
2024/12/16 19:12:25.247692920,0.1901009234624378
2024/12/16 19:12:25.347209547,0.18967201094899136
2024/12/16 19:12:25.446729031,0.18967201094899133
2024/12/16 19:12:25.546012006,0.18967201094899133
2024/12/16 19:12:25.647538902,0.18903847426197196
2024/12/16 19:12:25.748399611,0.1885090034802754
2024/12/16 19:12:25.845546699,0.18797408376879154
2024/12/16 19:12:25.948605893,0.1874534088431474
2024/12/16 19:12:26.47421278,0.18693798286290164
2024/12/16 19:12:26.145941848,0.18693798286290164
2024/12/16 19:12:26.243244146,0.1865090102105973
2024/12/16 19:12:26.343182556,0.1865090102105973
2024/12/16 19:12:26.444158821,0.1865090102105973
2024/12/16 19:12:26.542981283,0.18666689866552488
2024/12/16 19:12:26.653898837,0.18716129487510444
2024/12/16 19:12:26.744382254,0.18759881487034488
2024/12/16 19:12:26.847574374,0.18795952551823092
2024/12/16 19:12:26.948450118,0.18819488108748184
2024/12/16 19:12:27.43659936,0.18843369570796575
2024/12/16 19:12:27.147279719,0.18843369570796575
2024/12/16 19:12:27.247133460,0.18843369570796575
2024/12/16 19:12:27.346779317,0.18848621764967263
2024/12/16 19:12:27.446554928,0.18848621764967266
2024/12/16 19:12:27.546917483,0.18749315341664463
2024/12/16 19:12:27.647517405,0.1868856268002155
2024/12/16 19:12:27.746362123,0.18616915315150837
2024/12/16 19:12:27.847237139,0.18547308471908242
2024/12/16 19:12:27.947986913,0.18478237736695344
2024/12/16 19:12:28.45864160,0.18411541491678385
2024/12/16 19:12:28.147355856,0.18345349275373124
2024/12/16 19:12:28.247709076,0.18283833565843244
2024/12/16 19:12:28.347856072,0.18228365343393094
2024/12/16 19:12:28.446820538,0.1877560387127989
2024/12/16 19:12:28.843013039,0.18228365343393094
2024/12/16 19:12:28.944755728,0.18228365343393094
2024/12/16 19:12:29.45055535,0.18194770929387707
2024/12/16 19:12:29.143315896,0.18194770929387705
2024/12/16 19:12:29.243838575,0.18137966247405357
2024/12/16 19:12:29.346061367,0.18137966247405357
2024/12/16 19:12:29.445914869,0.18072039622148672
2024/12/16 19:12:29.550029537,0.1803781240866362
2024/12/16 19:12:29.649014449,0.18003577372468804
2024/12/16 19:12:29.747970746,0.17969242875299596
2024/12/16 19:12:29.847938061,0.17934810435810533
2024/12/16 19:12:29.954331866,0.17900281212371993
2024/12/16 19:12:30.48349521,0.1786565636932584
2024/12/16 19:12:30.146070697,0.1783093707748811
2024/12/16 19:12:30.246311392,0.1779311027051644
2024/12/16 19:12:30.345682300,0.1775463861764832
2024/12/16 19:12:30.446451104,0.17715675057324762
2024/12/16 19:12:30.547960774,0.1767184847574672
2024/12/16 19:12:30.646857729,0.1762462001791967
2024/12/16 19:12:30.747021649,0.17578137836302904
2024/12/16 19:12:30.848013737,0.17531698588913167
2024/12/16 19:12:30.949389998,0.17482843083895097
2024/12/16 19:12:31.43858260,0.1741782836691748
2024/12/16 19:12:31.155414489,0.1734639500700106
2024/12/16 19:12:31.248046107,0.17285861647668543
2024/12/16 19:12:31.343466117,0.17240039851854183
2024/12/16 19:12:31.445503758,0.17196326826151334
2024/12/16 19:12:31.545504720,0.17160927558668113
2024/12/16 19:12:31.643088492,0.171254345619539
2024/12/16 19:12:31.754746964,0.17078359829476586
2024/12/16 19:12:31.844337782,0.17078359829476586
2024/12/16 19:12:31.948859980,0.1705166699251528
2024/12/16 19:12:32.46334345,0.17378731810834558
2024/12/16 19:12:32.547241788,0.17187019687866467
2024/12/16 19:12:32.647057065,0.17155473226151763
2024/12/16 19:12:32.748298452,0.1713002026922732
2024/12/16 19:12:32.848005804,0.17109279028126953
2024/12/16 19:12:32.948844407,0.17378731810834558
2024/12/16 19:12:34.349673337,0.17378731810834558
2024/12/16 19:12:34.443201188,0.17061800212316225
2024/12/16 19:12:34.548039543,0.17050615773651234
2024/12/16 19:12:34.647426136,0.17050615773651234
2024/12/16 19:12:34.748361713,0.1702703936439267
2024/12/16 19:12:34.847164401,0.1702703936439267
2024/12/16 19:12:34.949137119,0.17005208230037816
2024/12/16 19:12:35.46239718,0.17378731810834558
2024/12/16 19:12:35.846878662,0.17072859671612495
2024/12/16 19:12:35.949300606,0.17072859671612495
2024/12/16 19:12:36.46923198,0.17072859671612495
2024/12/16 19:12:36.146785709,0.17072859671612495
2024/12/16 19:12:36.249012023,0.17378731810834558
2024/12/16 19:12:37.46663843,0.17071272915097957
2024/12/16 19:12:37.146856040,0.17071272915097957
2024/12/16 19:12:37.246821296,0.17018427130769223
2024/12/16 19:12:37.348329374,0.1701842713076922
2024/12/16 19:12:37.448754564,0.16953988009973428
2024/12/16 19:12:37.548744978,0.1695398800997343
2024/12/16 19:12:37.646780025,0.17378731810834558
2024/12/16 19:12:40.148680707,0.1737873181083458
2024/12/16 19:12:40.246365813,0.1737873181083458
2024/12/16 19:12:40.347284393,0.17401616006129442
2024/12/16 19:12:40.449432144,0.1740161600612944
2024/12/16 19:12:40.549041136,0.17419039983011997
2024/12/16 19:12:40.646816738,0.17419039983011997
2024/12/16 19:12:40.747386724,0.17436621633336238
2024/12/16 19:12:40.847218377,0.17378731810834558
2024/12/16 19:12:41.348079636,0.17439516183727566
2024/12/16 19:12:41.447974131,0.1746353339364859
2024/12/16 19:12:41.547630615,0.17488636961769233
2024/12/16 19:12:41.644968739,0.1751376768880233
2024/12/16 19:12:41.746576919,0.17538300247024938
2024/12/16 19:12:41.843968968,0.17562197481135655
2024/12/16 19:12:41.946154391,0.17582310066687515
2024/12/16 19:12:42.44594956,0.17378731810834558
2024/12/16 19:12:43.246894329,0.17549794438480237
2024/12/16 19:12:43.348155327,0.17549794438480237
2024/12/16 19:12:43.448232217,0.1759432761406341
2024/12/16 19:12:43.549172274,0.17378731810834558
2024/12/16 19:12:44.557650762,0.1762289913292916
2024/12/16 19:12:44.644192941,0.1765613885002879
2024/12/16 19:12:44.747082660,0.17686412361929094
2024/12/16 19:12:44.847796123,0.17378731810834558
2024/12/16 19:12:46.646757840,0.17697248206185193
2024/12/16 19:12:46.748080628,0.1769724820618519
2024/12/16 19:12:46.845762319,0.1769724820618519
2024/12/16 19:12:46.943970154,0.1773625916421677
2024/12/16 19:12:47.45717572,0.17736259164216772
2024/12/16 19:12:47.248005621,0.17757675480526247
2024/12/16 19:12:47.347473238,0.17378731810834558
