time,data
2024/12/16 14:48:24.868910596,0.0
2024/12/16 14:48:24.970398614,0.0
2024/12/16 14:48:25.67678034,0.0
2024/12/16 14:48:25.168764088,0.0
2024/12/16 14:48:25.269089371,0.0
2024/12/16 14:48:25.368650963,0.0
2024/12/16 14:48:25.473114905,0.0
2024/12/16 14:48:25.570313217,0.0
2024/12/16 14:48:25.673773771,0.0
2024/12/16 14:48:25.770097399,0.0
2024/12/16 14:48:25.868987146,0.0
2024/12/16 14:48:25.972069527,0.0
2024/12/16 14:48:26.68990093,0.0
2024/12/16 14:48:26.169099606,0.0
2024/12/16 14:48:26.269872603,0.0
2024/12/16 14:48:26.368960457,0.0
2024/12/16 14:48:26.470696067,0.0
2024/12/16 14:48:26.569626306,0.0
2024/12/16 14:48:26.669011596,0.0
2024/12/16 14:48:26.769360788,0.0
2024/12/16 14:48:26.870398382,0.0
2024/12/16 14:48:26.971445435,0.0
2024/12/16 14:48:27.67835168,0.0
2024/12/16 14:48:27.170689480,0.0
2024/12/16 14:48:27.269285260,0.0
2024/12/16 14:48:27.369935396,0.0
2024/12/16 14:48:27.469735382,0.0
2024/12/16 14:48:27.569986551,0.0
2024/12/16 14:48:27.669700281,0.0
2024/12/16 14:48:27.768986559,0.0
2024/12/16 14:48:27.869863528,0.0
2024/12/16 14:48:27.969852869,0.0
2024/12/16 14:48:28.68914336,0.0
2024/12/16 14:48:28.169024429,0.0
2024/12/16 14:48:28.268941549,0.0
2024/12/16 14:48:28.369335046,0.0
2024/12/16 14:48:28.470304923,0.0
2024/12/16 14:48:28.568882388,0.0
2024/12/16 14:48:28.669139377,0.0
2024/12/16 14:48:28.769117268,0.0
2024/12/16 14:48:28.869406365,0.0
2024/12/16 14:48:28.972795692,0.0
2024/12/16 14:48:29.69196692,0.0
2024/12/16 14:48:29.169682630,0.0
2024/12/16 14:48:29.269295087,0.0
2024/12/16 14:48:29.369849853,0.0
2024/12/16 14:48:29.468981207,0.0
2024/12/16 14:48:29.569254161,0.0
2024/12/16 14:48:29.669761506,0.0
2024/12/16 14:48:29.769207315,0.0
2024/12/16 14:48:29.871682838,0.0
2024/12/16 14:48:29.971729654,0.0
2024/12/16 14:48:30.67957115,0.0
2024/12/16 14:48:30.169290838,0.0
2024/12/16 14:48:30.269132588,0.0
2024/12/16 14:48:30.369088956,0.0
2024/12/16 14:48:30.469606307,0.0
2024/12/16 14:48:30.569203428,0.0
2024/12/16 14:48:30.670223473,0.0
2024/12/16 14:48:30.769962776,0.0
2024/12/16 14:48:30.869041277,0.0
2024/12/16 14:48:30.973680862,0.0
2024/12/16 14:48:31.68867827,0.0
2024/12/16 14:48:31.169266152,0.0
2024/12/16 14:48:31.269125772,0.0
2024/12/16 14:48:31.369401713,0.0
2024/12/16 14:48:31.473894737,0.0
2024/12/16 14:48:31.569470209,0.0
