time,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
2024/12/16 19:11:33.450266898,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:33.955576566,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:34.448895487,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:34.948928508,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:35.447415534,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:35.947762576,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:36.451176070,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:36.949728245,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:37.448846320,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:37.943284234,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:38.449022284,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:38.954330167,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:39.449616324,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:39.951382848,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:40.444992836,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:40.949036267,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:41.448972813,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:41.950013183,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:42.450157316,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:42.946633995,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:43.449135236,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:43.949306852,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:44.448612180,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:44.950254651,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:45.444933344,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:45.950947519,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:46.451070125,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:46.951403153,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:47.449096031,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:47.944957292,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:48.449117888,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
2024/12/16 19:11:48.949562107,134.52432215091827,486.9682797619459,232.10713115373844,-0.021139913004948163,0.019820244605102455,0.7171831976005113,0.6962819278578494
