time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,name_6,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
2024/12/16 14:48:29.272415986,1734091254,199985620,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.372588059,1734091254,300014711,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.472707434,1734091254,400097991,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.572649463,1734091254,500169749,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.673169041,1734091254,600387001,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.772798729,1734091254,700209366,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.872716264,1734091254,800035358,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:29.972081344,1734091254,899853464,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.72205170,1734091254,999622010,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.172650140,1734091255,100157856,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.272382212,1734091255,199929244,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.372880590,1734091255,299993597,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.472629892,1734091255,400001940,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.572571846,1734091255,499996771,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.672994875,1734091255,600180897,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.772742630,1734091255,699831380,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.872450728,1734091255,799878027,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:30.972378163,1734091255,900025279,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/16 14:48:31.72232158,1734091255,999776296,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,0.0020542236183019574,0.0016433788946415657,-0.003149809548063001,0.0020542236183019574,0.0016433788946415657,0.00013694824122013048,-0.0005477929648805219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
