base_link_link2,-1.5968164926267214
link4_link5,-1.2173329162057398
link5_link6,-0.49958718397103596
link6_link7,-1.6035269564465078
link7_link8,-0.80021832866383074
link2_link3,-0.7250039890193708
link3_link4,-0.5727175447825856
