leg3_joint1,-1.5968164926267214
leg3_joint2,-1.5249186659861529
leg3_joint3,-1.1246189568997114
leg3_joint4,-1.2173329162057398
leg3_joint5,-0.49958718397103596
leg3_joint6,-1.6035269564465078
leg3_steering_joint,-0.20021832866383074
