base_link_link2,-0.019
link2_link3,-1.5249186659861529
link3_link4,-1.2246189568997114
link4_link5,-1.5391076865597406
link5_link6,-0.40958718397103596
link6_link7,-1.6035269564465078
link7_link8,0.021
grip1,0
grip2, -0.05
