joint1,-0.02601
joint2,-1.5249186659861529
joint3,-1.1246189568997114
joint4,-1.2173329162057398
joint5,-0.49958718397103596
joint6,-1.6035269564465078
joint7,-0.87
grip1,+0.2
grip2,+0.2
