time,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
2024/12/19 18:50:55.504816494,-386.9804408026237,-149.32355898443427,636.2619205175089,0.1510710930063956,0.6862828439159518,-0.6957054370170184,0.1489541134358023
2024/12/19 18:50:55.604546072,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15245785311227641,0.6860112986397686,-0.695335496659231,0.15051128943914535
2024/12/19 18:50:55.704517281,-386.9804408026237,-149.32355898443427,636.2619205175089,0.1538691145605411,0.6857315629289259,-0.6949564355297142,0.15209231375464644
2024/12/19 18:50:55.804916868,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15483340223779635,0.6855611983686832,-0.6946176473912732,0.153423547004286
2024/12/19 18:50:55.904523997,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15572495530810662,0.6854140169512044,-0.6942632137565995,0.1547771096947483
2024/12/19 18:50:56.4661735,-386.9804408026237,-149.32355898443427,636.2619205175089,0.1566160763531019,0.6852649340003072,-0.6939068540383188,0.1561302429894889
2024/12/19 18:50:56.104722795,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15750676290055893,0.6851139499295901,-0.6935485692250741,0.1574829431345312
2024/12/19 18:50:56.204506446,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15839701247945992,0.6849610651579261,-0.6931883603108497,0.15883520637710025
2024/12/19 18:50:56.304580447,-386.9804408026237,-149.32355898443427,636.2619205175089,0.15928682261999935,0.6848062801094608,-0.6928262282949673,0.16018702896563325
2024/12/19 18:50:56.404773639,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16017619085359083,0.6846495952136119,-0.6924621741820843,0.16153840714978987
2024/12/19 18:50:56.504585502,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16116630788381153,0.6844716258172181,-0.6920689653847681,0.16298638533782586
2024/12/19 18:50:56.604885659,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16220648740670282,0.6842816150690435,-0.6916598100006528,0.16448232109117544
2024/12/19 18:50:56.704526743,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16324609542594729,0.6840891933850011,-0.691248217685006,0.1659776773224119
2024/12/19 18:50:56.804835832,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16385589451371957,0.6839793856716186,-0.6909517660389515,0.16706017723274771
2024/12/19 18:50:56.904977921,-386.9804408026237,-149.32355898443427,636.2619205175089,0.1644416907738849,0.6838778393840912,-0.6906447442697025,0.16816619264111832
2024/12/19 18:50:57.4531317,-386.9804408026237,-149.32355898443427,636.2619205175089,0.1652836077021239,0.6837366653272503,-0.6902305963604068,0.16960903678783756
2024/12/19 18:50:57.104637355,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16614836850187006,0.683582806274626,-0.6898250875577259,0.17102811226768722
2024/12/19 18:50:57.204497027,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16711380430349368,0.6834069531901344,-0.6893886843007775,0.17254319662227366
2024/12/19 18:50:57.304687073,-386.9804408026237,-149.32355898443427,636.2619205175089,0.16808082394976406,0.683234895300962,-0.6889313688297132,0.17410480609640902
2024/12/19 18:50:57.404528600,-386.9772941837862,-149.32355898443427,636.2619205175089,0.16904723640531796,0.6830603692308523,-0.6884715645992436,0.17566578661823756
2024/12/19 18:50:57.504822119,-386.8998430291966,-149.32355898443427,636.2619205175089,0.17001303817899763,0.6828833756102795,-0.6880092732704083,0.17722613254872888
2024/12/19 18:50:57.604673832,-386.69855097633155,-149.32355898443427,636.2619205175089,0.17097822578185143,0.6827039150786316,-0.687544496513231,0.178785838251145
2024/12/19 18:50:57.704849240,-385.97712714176924,-149.32355898443427,636.2619205175089,0.17194279572714638,0.6825219882842085,-0.6870772360067146,0.18034489809106072
