time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,name_6,position_0,position_1,position_2,position_3,position_4,position_5,position_6,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,effort_0,effort_1,effort_2,effort_3,effort_4,effort_5,effort_6
2024/12/19 18:45:26.584048411,1734090405,908232964,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:26.683790867,1734090406,8233119,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:26.781256174,1734090406,108104476,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:26.881508970,1734090406,208251001,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:26.982290793,1734090406,307965640,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.81801856,1734090406,408165184,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.181162483,1734090406,508204565,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.281182942,1734090406,608141776,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.382651671,1734090406,708162842,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.481234829,1734090406,808215141,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.581363404,1734090406,908168166,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.681853448,1734090407,8159516,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:27.781229068,1734090407,108095095,,leg3base_link_link2,leg3link2_link3,leg3link3_link4,leg3link4_link5,leg3link5_link6,leg3link6_link7,leg3link7_link8,-0.00287591306562274,0.0019172753770818267,0.0035606542717233924,0.02287035628376179,0.002328120100742218,-0.0021911718595220876,-0.0008216894473207829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
