time,header_stamp_secs,header_stamp_nsecs,header_frame_id,name_0,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,velocity_0,velocity_1,velocity_2,velocity_3,velocity_4,velocity_5,velocity_6,velocity_7,velocity_8
2024/12/19 18:45:28.254520573,1734090407,580937574,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.352646346,1734090407,679187067,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.453624003,1734090407,779889890,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.554417303,1734090407,879743156,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.653131113,1734090407,979747604,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.753232660,1734090408,79768587,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.852694468,1734090408,179802896,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:28.953702225,1734090408,280400875,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:29.52609173,1734090408,379804183,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024/12/19 18:45:29.152844921,1734090408,479775161,,base_link2_joint,base_link3_joint,base_link4_joint,base_link5_joint,base_link6_joint,base_link7_joint,base_link8_joint,base_link1_joint,base_link9_joint,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
